Date,Value Date,Description,Category,Debit,Credit,Balance,SourceFile
27/07/2023,27/07/2023,DB vente carte etrangere  340690 FT23208D9GP4\BNK  ORACLE IRELAND,Card Payment,4736.37,,1785.53,MCB Internet Banking Document (32).pdf
27/07/2023,27/07/2023,DB vente carte etrangere  REV FT23208N9PC1\BNK   340730 ORACLE IRELAND,Other Income,,4736.37,6521.9,MCB Internet Banking Document (32).pdf
27/07/2023,27/07/2023,DB vente carte etrangere  342850 FT23208SSC6J\BNK  ORACLE IRELAND,Card Payment,4736.37,,1785.53,MCB Internet Banking Document (32).pdf
27/07/2023,27/07/2023,DB vente carte etrangere  REV FT23208ZJQGH\BNK   342910 ORACLE IRELAND,Other Income,,4736.37,6521.9,MCB Internet Banking Document (32).pdf
27/07/2023,27/07/2023,DB vente carte etrangere  348180 FT23208BKZ31\BNK  ORACLE IRELAND,Card Payment,4736.37,,1785.53,MCB Internet Banking Document (32).pdf
27/07/2023,27/07/2023,DB vente carte etrangere  REV FT23208NF2W6\BNK   348240 ORACLE IRELAND,Other Income,,4736.37,6521.9,MCB Internet Banking Document (32).pdf
27/07/2023,27/07/2023,DB vente carte etrangere  357720 FT23208YNGL2\BNK  ORACLE IRELAND,Card Payment,4736.37,,1785.53,MCB Internet Banking Document (32).pdf
27/07/2023,27/07/2023,DB vente carte etrangere  REV FT23208XS9T8\BNK   357760 ORACLE IRELAND,Other Income,,4736.37,6521.9,MCB Internet Banking Document (32).pdf
31/07/2023,31/07/2023,DB vente carte etrangere  176960 FT232120377W\BNK  ORACLE IRELAND,Card Payment,4709.12,,1812.78,MCB Internet Banking Document (32).pdf
31/07/2023,31/07/2023,DB vente carte etrangere  REV FT2321248KKZ\BNK   177050 ORACLE IRELAND,Other Income,,4709.12,6521.9,MCB Internet Banking Document (32).pdf
31/07/2023,31/07/2023,DB vente carte etrangere  179830 FT232120S5WY\BNK  ORACLE IRELAND,Card Payment,4709.12,,1812.78,MCB Internet Banking Document (32).pdf
31/07/2023,31/07/2023,DB vente carte etrangere  REV FT23212BB3QD\BNK   179900 ORACLE IRELAND,Other Income,,4709.12,6521.9,MCB Internet Banking Document (32).pdf
31/07/2023,31/07/2023,DB vente carte etrangere  397830 FT2321218S2Q\BNK  ORACLE IRELAND,Card Payment,4709.12,,1812.78,MCB Internet Banking Document (32).pdf
31/07/2023,31/07/2023,DB vente carte etrangere  REV FT232123XDB7\BNK   397890 ORACLE IRELAND,Other Income,,4709.12,6521.9,MCB Internet Banking Document (32).pdf
31/07/2023,01/08/2023,TVA 1079646.FRAIS.TENUE.COMPTE.MGA10 000.20230731,Fees,2000.0,,4521.9,MCB Internet Banking Document (32).pdf
01/08/2025,01/08/2025,DB vente carte etrangere  346880 FT252139VSM9\BNK  XAI LLC,Card Payment,137357.14,,1044702.98,MCB Internet Banking Document (8).pdf
01/08/2025,01/08/2025,DB vente carte etrangere  408390 FT25213W4DJ2\BNK  NAME-CHEAP.COM MV3O0J,Card Payment,250264.71,,794438.27,MCB Internet Banking Document (8).pdf
04/08/2025,04/08/2025,DB vente carte confrere  419700 FT25216ZQTY1\BNK  STATION JOVENA TATSINAN,Card Payment,16384.0,,778054.27,MCB Internet Banking Document (8).pdf
04/08/2025,04/08/2025,DB vente carte confrere  420240 FT25216JD7F1\BNK  STATION JOVENA TATSINAN,Card Payment,16384.0,,761670.27,MCB Internet Banking Document (8).pdf
04/08/2025,04/08/2025,DB vente carte confrere  REV FT252162592P\BNK   420450 STATION JOVENA TATSINAN,Other Income,,16384.0,778054.27,MCB Internet Banking Document (8).pdf
04/08/2025,04/08/2025,Retrait sur GAB confrere  434900 FT25216DQRMW\BNK  BOAMGXB-GAB-3- EXT SAINT,Withdrawal,200000.0,,578054.27,MCB Internet Banking Document (8).pdf
06/08/2025,05/08/2025,Frais de virement FT25218JQR0K\BNK,Fees,5000.0,,573054.27,MCB Internet Banking Document (8).pdf
06/08/2025,05/08/2025,TVA FT25218JQR0K\BNK,Tax,1000.0,,572054.27,MCB Internet Banking Document (8).pdf
06/08/2025,05/08/2025,Prelevement automatic -DR DD INTERMEDIATARY FT25218JQR0K\BNK   TELMA S.A F2508424823,Other Expense,249000.0,,323054.27,MCB Internet Banking Document (8).pdf
11/08/2025,11/08/2025,Retrait sur GAB confrere  482530 FT2522369PDT\BNK  BNI BNI AMPASAMPITO,Withdrawal,120000.0,,203054.27,MCB Internet Banking Document (8).pdf
11/08/2025,11/08/2025,Frais de virement FT25223K4S55\BNK,Fees,510.0,,202544.27,MCB Internet Banking Document (8).pdf
11/08/2025,11/08/2025,TVA FT25223K4S55\BNK,Tax,102.0,,202442.27,MCB Internet Banking Document (8).pdf
11/08/2025,11/08/2025,Transfer Bank to Wallet  MVOLA WALLET FT25223K4S55\BNK   Mvola Bank to Wallet,Mvola Out,102000.0,,100442.27,MCB Internet Banking Document (8).pdf
13/08/2025,13/08/2025,DB vente carte etrangere  453100 FT25225T5R37\BNK  NAME-CHEAP.COM 5CFLH8,Card Payment,35120.5,,65321.77,MCB Internet Banking Document (8).pdf
18/08/2025,18/08/2025,Transfer Wallet to Bank Mvola Wallet to Bank FT25230FDT9D\BNK,Mvola,,900000.0,965321.77,MCB Internet Banking Document (8).pdf
19/08/2025,19/08/2025,Transfer Bank to Wallet  MVOLA WALLET FT252317ND32\BNK   Mvola Bank to Wallet,Mvola Out,15000.0,,950321.77,MCB Internet Banking Document (8).pdf
19/08/2025,19/08/2025,DB vente carte etrangere  713100 FT252310LYRF\BNK  GPL HUB  GPL HUB,Card Payment,360749.79,,589571.98,MCB Internet Banking Document (8).pdf
19/08/2025,19/08/2025,DB vente carte etrangere  715920 FT252310QXYM\BNK  GPL HUB  GPL HUB,Card Payment,54158.13,,535413.85,MCB Internet Banking Document (8).pdf
20/08/2025,20/08/2025,DB vente carte etrangere  836980 FT25232JQTXN\BNK  PADDLE.NET SETAPP,Card Payment,45618.86,,489794.99,MCB Internet Banking Document (8).pdf
21/08/2025,21/08/2025,DB vente carte etrangere  241620 FT25233GRKMG\BNK  WWW CONTABO COM,Card Payment,90655.66,,399139.33,MCB Internet Banking Document (8).pdf
22/08/2025,22/08/2025,DB vente carte etrangere  378680 FT252342WG88\BNK  GENSPARK.AI,Card Payment,114360.55,,284778.78,MCB Internet Banking Document (8).pdf
22/08/2025,22/08/2025,DB vente carte etrangere  400560 FT25234BKLNN\BNK  NAME-CHEAP.COM YEJ2I5,Card Payment,52535.38,,232243.4,MCB Internet Banking Document (8).pdf
25/08/2025,25/08/2025,DB vente carte confrere  478190 FT25237WCNVR\BNK  SMAKI SM09TANA,Card Payment,10000.0,,222243.4,MCB Internet Banking Document (8).pdf
25/08/2025,25/08/2025,Transfer Bank to Wallet  MVOLA WALLET FT25237WHLLV\BNK   Mvola Bank to Wallet,Mvola Out,50000.0,,172243.4,MCB Internet Banking Document (8).pdf
25/08/2025,25/08/2025,DB vente carte confrere  481690 FT25237F6M7N\BNK  SMAKI SM09TANA,Card Payment,7750.0,,164493.4,MCB Internet Banking Document (8).pdf
27/08/2025,27/08/2025,Transfer Wallet to Bank Mvola Wallet to Bank FT25239JFQHJ\BNK,Mvola,,100000.0,264493.4,MCB Internet Banking Document (8).pdf
29/08/2025,01/09/2025,TVA 1079646.FRAIS.TENUE.COMPTE.MGA10 000.20250831,Fees,2000.0,,262493.4,MCB Internet Banking Document (8).pdf
29/08/2025,01/09/2025,Frais Tenue de compte 1079646.FRAIS.TENUE.COMPTE.MGA10 000.20250831,Fees,10000.0,,252493.4,MCB Internet Banking Document (8).pdf
02/12/2024,02/12/2024,Transfer Bank to Wallet  MVOLA WALLET FT24337LN5Y3\BNK   Mvola Bank to Wallet,Mvola Out,50000.0,,137204.18,MCB Internet Banking Document (24).pdf
02/12/2024,02/12/2024,DB vente carte etrangere  278990 FT24337V1X2C\BNK  CONTABO/COM,Card Payment,60174.79,,77029.39,MCB Internet Banking Document (24).pdf
02/12/2024,02/12/2024,Retrait sur GAB confrere  291640 FT2433750GWD\BNK  SGMADA Mahazo,Withdrawal,50000.0,,27029.39,MCB Internet Banking Document (24).pdf
06/12/2024,06/12/2024,Virement recus Banque Confrere  RIAKE FT24341Q3152\BNK   Reste Paiement Mrway,Riake,,300000.0,327029.39,MCB Internet Banking Document (24).pdf
09/12/2024,09/12/2024,Transfer Bank to Wallet  MVOLA WALLET FT24344G4W3V\BNK   Mvola Bank to Wallet,Mvola Out,5000.0,,322029.39,MCB Internet Banking Document (24).pdf
09/12/2024,09/12/2024,Retrait sur GAB confrere  438400 FT243449XYN9\BNK  SGMADA Agence MAHAZO-An,Withdrawal,50000.0,,272029.39,MCB Internet Banking Document (24).pdf
10/12/2024,09/12/2024,Frais de virement FT24345T4WPL\BNK,Fees,5000.0,,267029.39,MCB Internet Banking Document (24).pdf
10/12/2024,09/12/2024,TVA FT24345T4WPL\BNK,Tax,1000.0,,266029.39,MCB Internet Banking Document (24).pdf
10/12/2024,09/12/2024,Prelevement automatic -DR DD INTERMEDIATARY FT24345T4WPL\BNK   TELMA S.A F2412340559,Other Expense,249000.0,,17029.39,MCB Internet Banking Document (24).pdf
10/12/2024,10/12/2024,Retrait sur GAB confrere  723980 FT24345G7V6Q\BNK  BNI BNI AMPASAMPITO,Withdrawal,10000.0,,7029.39,MCB Internet Banking Document (24).pdf
26/12/2024,26/12/2024,Transfer Wallet to Bank Mvola Wallet to Bank FT24361QZC1Q\BNK,Mvola,,70000.0,77029.39,MCB Internet Banking Document (24).pdf
26/12/2024,26/12/2024,DB vente carte etrangere  270080 FT24361R7Y7J\BNK  CONTABO COM,Card Payment,67602.62,,9426.77,MCB Internet Banking Document (24).pdf
30/12/2024,30/12/2024,Transfer Wallet to Bank Mvola Wallet to Bank FT24365ZB9GB\BNK,Mvola,,350000.0,359426.77,MCB Internet Banking Document (24).pdf
30/12/2024,30/12/2024,Retrait sur GAB confrere  709440 FT24365SQ4MB\BNK  BMOI GAB 20 TANTOMBATO,Withdrawal,350000.0,,9426.77,MCB Internet Banking Document (24).pdf
30/12/2024,30/12/2024,Virement recus Banque Confrere  RIAKE FT24365S44NT\BNK   Paiement Meristheme,Riake,,500000.0,509426.77,MCB Internet Banking Document (24).pdf
31/12/2024,31/12/2024,Retrait sur GAB confrere  351640 FT2436659K4H\BNK  SGMADA Agence MAHAZO,Withdrawal,100000.0,,409426.77,MCB Internet Banking Document (24).pdf
31/12/2024,01/01/2025,TVA 1079646.FRAIS.TENUE.COMPTE.MGA10 000.20241231,Fees,2000.0,,407426.77,MCB Internet Banking Document (24).pdf
31/12/2024,01/01/2025,Frais Tenue de compte 1079646.FRAIS.TENUE.COMPTE.MGA10 000.20241231,Fees,10000.0,,397426.77,MCB Internet Banking Document (24).pdf
01/03/2024,01/03/2024,DB vente carte etrangere  275990 FT240612LBV2\BNK  SPOTIFY AB,Card Payment,13888.6,,242738.51,MCB Internet Banking Document (15).pdf
04/03/2024,04/03/2024,Retrait sur GAB confrere  232640 FT24064QL6B7\BNK  BNI BNI AMPASAMPITO,Withdrawal,140000.0,,102738.51,MCB Internet Banking Document (15).pdf
04/03/2024,04/03/2024,DB vente carte confrere  452780 FT24064M5YYP\BNK  STATION JOVENA TATSINAN,Card Payment,20000.0,,82738.51,MCB Internet Banking Document (15).pdf
08/03/2024,08/03/2024,DB vente carte confrere  489140 FT24068RZRZV\BNK  STATION JOVENA TATSINAN,Card Payment,20000.0,,62738.51,MCB Internet Banking Document (15).pdf
13/03/2024,13/03/2024,Virement recus Banque Confrere  RIAKE FT24073Z9HWT\BNK   Paiement RIAKE,Riake,,360000.0,422738.51,MCB Internet Banking Document (15).pdf
13/03/2024,13/03/2024,Frais de virement FT24073MHTJ6\BNK,Fees,2000.0,,420738.51,MCB Internet Banking Document (15).pdf
13/03/2024,13/03/2024,TVA FT24073MHTJ6\BNK,Tax,400.0,,420338.51,MCB Internet Banking Document (15).pdf
13/03/2024,13/03/2024,Prelevement -DR  F2403441121 FT24073MHTJ6\BNK,Other Expense,249000.0,,171338.51,MCB Internet Banking Document (15).pdf
18/03/2024,18/03/2024,Retrait sur GAB confrere  440600 FT24078VPVM2\BNK  SGMADA Mahazo 2,Withdrawal,100000.0,,71338.51,MCB Internet Banking Document (15).pdf
18/03/2024,18/03/2024,DB vente carte confrere  498970 FT24078QGK54\BNK  STATION JOVENA TATSINAN,Card Payment,20000.0,,51338.51,MCB Internet Banking Document (15).pdf
20/03/2024,20/03/2024,DB vente carte etrangere  696010 FT24080SCNP6\BNK  FACEBK JFADY2LYR2,Card Payment,9223.73,,42114.78,MCB Internet Banking Document (15).pdf
21/03/2024,21/03/2024,DB vente carte etrangere  281750 FT240817BN4R\BNK  FACEBK FNSBXZ7ZR2,Card Payment,9176.07,,32938.71,MCB Internet Banking Document (15).pdf
21/03/2024,21/03/2024,DB vente carte etrangere  510090 FT24081088XV\BNK  FACEBK QACN234ZR2,Card Payment,9176.07,,23762.64,MCB Internet Banking Document (15).pdf
21/03/2024,21/03/2024,Virement recus Banque Confrere  RIAKE FT240816KQW9\BNK   Paiement RIAKE Suite Meristheme,Riake,,200000.0,223762.64,MCB Internet Banking Document (15).pdf
21/03/2024,21/03/2024,DB vente carte etrangere  698360 FT24081JVSLG\BNK  FACEBK GUZW234ZR2,Card Payment,9176.07,,214586.57,MCB Internet Banking Document (15).pdf
22/03/2024,22/03/2024,DB vente carte etrangere  204460 FT24082ZJ266\BNK  FACEBK 2AW6H3YYR2,Card Payment,9115.69,,205470.88,MCB Internet Banking Document (15).pdf
22/03/2024,22/03/2024,DB vente carte etrangere  285840 FT24082S4ZN1\BNK  CONTABO.COM,Card Payment,63764.25,,141706.63,MCB Internet Banking Document (15).pdf
22/03/2024,22/03/2024,DB vente carte etrangere  440730 FT24082HDHNJ\BNK  FACEBK LF26N2UYR2,Card Payment,9115.69,,132590.94,MCB Internet Banking Document (15).pdf
22/03/2024,22/03/2024,DB vente carte etrangere  645010 FT2408281W21\BNK  FACEBK FG4J23LYR2,Card Payment,9115.69,,123475.25,MCB Internet Banking Document (15).pdf
25/03/2024,25/03/2024,DB vente carte etrangere  792500 FT24085V1ZL3\BNK  FACEBK NT37ZZ7ZR2,Card Payment,9115.69,,114359.56,MCB Internet Banking Document (15).pdf
25/03/2024,25/03/2024,Retrait sur GAB confrere  662090 FT24085NV6NF\BNK  MAHAZO,Withdrawal,30000.0,,84359.56,MCB Internet Banking Document (15).pdf
26/03/2024,26/03/2024,DB vente carte etrangere  522620 FT240868ZMBQ\BNK  NAME-CHEAP.COM NB7PZQ,Card Payment,23235.32,,61124.24,MCB Internet Banking Document (15).pdf
28/03/2024,01/04/2024,TVA 1079646.FRAIS.TENUE.COMPTE.MGA10 000.20240331,Fees,2000.0,,59124.24,MCB Internet Banking Document (15).pdf
28/03/2024,01/04/2024,Frais Tenue de compte 1079646.FRAIS.TENUE.COMPTE.MGA10 000.20240331,Fees,10000.0,,49124.24,MCB Internet Banking Document (15).pdf
03/02/2025,03/02/2025,DB vente carte etrangere  276950 FT25034MDVRD\BNK  WWW CONTABO- COM,Card Payment,60128.15,,98548.8,MCB Internet Banking Document (3).pdf
03/02/2025,03/02/2025,Transfer Bank to Wallet  MVOLA WALLET FT25034GWWF7\BNK   Mvola Bank to Wallet,Mvola Out,27000.0,,71548.8,MCB Internet Banking Document (3).pdf
03/02/2025,03/02/2025,Transfer Bank to Wallet  MVOLA WALLET FT25034Z2VKN\BNK   Mvola Bank to Wallet,Mvola Out,5000.0,,66548.8,MCB Internet Banking Document (3).pdf
03/02/2025,03/02/2025,Transfer Bank to Wallet  MVOLA WALLET FT25034GK7KM\BNK   Mvola Bank to Wallet,Mvola Out,5000.0,,61548.8,MCB Internet Banking Document (3).pdf
03/02/2025,03/02/2025,Transfer Bank to Wallet  MVOLA WALLET FT25034Z104Q\BNK   Mvola Bank to Wallet,Mvola Out,10000.0,,51548.8,MCB Internet Banking Document (3).pdf
03/02/2025,04/02/2025,Remise de cheque MCB  Entrée consolidée REMISE-3071712,Other Income,,3000000.0,3051548.8,MCB Internet Banking Document (3).pdf
04/02/2025,04/02/2025,DB vente carte etrangere  032960 FT250350LZQW\BNK  WWW-CONTABO COM,Card Payment,21646.13,,3029902.67,MCB Internet Banking Document (3).pdf
04/02/2025,04/02/2025,Retrait sur GAB confrere  662910 FT25035JNGVG\BNK  SGMADA Mahazo,Withdrawal,100000.0,,2929902.67,MCB Internet Banking Document (3).pdf
05/02/2025,05/02/2025,DB vente carte etrangere  289840 FT25036MWQ4B\BNK  WWW CONTABO- COM,Card Payment,55709.86,,2874192.81,MCB Internet Banking Document (3).pdf
05/02/2025,05/02/2025,Retrait sur GAB confrere  503110 FT2503614QCY\BNK  SGMADA Agence MAHAZO,Withdrawal,800000.0,,2074192.81,MCB Internet Banking Document (3).pdf
05/02/2025,05/02/2025,Retrait sur GAB confrere  503790 FT250369JZGP\BNK  SGMADA Agence MAHAZO,Withdrawal,800000.0,,1274192.81,MCB Internet Banking Document (3).pdf
10/02/2025,07/02/2025,Frais de virement FT250419P19L\BNK,Fees,5000.0,,1269192.81,MCB Internet Banking Document (3).pdf
10/02/2025,07/02/2025,TVA FT250419P19L\BNK,Tax,1000.0,,1268192.81,MCB Internet Banking Document (3).pdf
10/02/2025,07/02/2025,Prelevement automatic -DR DD INTERMEDIATARY FT250419P19L\BNK   TELMA S.A F2502583661,Other Expense,249000.0,,1019192.81,MCB Internet Banking Document (3).pdf
10/02/2025,10/02/2025,Retrait sur GAB confrere  407150 FT25041JLN9K\BNK  SGMADA Agence MAHAZO-An,Withdrawal,50000.0,,969192.81,MCB Internet Banking Document (3).pdf
12/02/2025,12/02/2025,Retrait sur GAB confrere  464450 FT25043MYK29\BNK  BOAMGXB-GAB-3- MAHAZO,Withdrawal,20000.0,,949192.81,MCB Internet Banking Document (3).pdf
12/02/2025,12/02/2025,Virement en lot MCB -S THE MAURITIUS COMMERCIAL BANK FT2504379GB1\BNK   MCB MADA CASH BACK 2024,Transfer,,4247.47,953440.28,MCB Internet Banking Document (3).pdf
17/02/2025,17/02/2025,Transfer Bank to Wallet  MVOLA WALLET FT25048731S2\BNK   Mvola Bank to Wallet,Mvola Out,11000.0,,942440.28,MCB Internet Banking Document (3).pdf
17/02/2025,17/02/2025,DB vente carte confrere  405850 FT250485T6DJ\BNK  SOCIETE LIANTSOA,Card Payment,24800.0,,917640.28,MCB Internet Banking Document (3).pdf
21/02/2025,21/02/2025,DB vente carte confrere  736690 FT25052DBC3C\BNK  JOVENA ANDRANOBEVAVA BO,Card Payment,18800.0,,898840.28,MCB Internet Banking Document (3).pdf
21/02/2025,21/02/2025,DB vente carte etrangere  277860 FT250525K2DV\BNK  WWW-CONTABO- COM,Card Payment,67735.77,,831104.51,MCB Internet Banking Document (3).pdf
21/02/2025,21/02/2025,Retrait sur GAB confrere  473180 FT250527ZPQ5\BNK  SGMADA Mahazo 2,Withdrawal,50000.0,,781104.51,MCB Internet Banking Document (3).pdf
24/02/2025,24/02/2025,DB vente carte etrangere  502810 FT25055Y454D\BNK  APPLE.COM/BILL,Card Payment,33831.91,,747272.6,MCB Internet Banking Document (3).pdf
25/02/2025,25/02/2025,DB vente carte confrere  639280 FT25056YQSNQ\BNK  SOCIETE LIANTSOA,Card Payment,105300.0,,641972.6,MCB Internet Banking Document (3).pdf
26/02/2025,26/02/2025,DB vente carte confrere  419220 FT250577BQNX\BNK  SOCIETE LIANTSOA,Card Payment,22000.0,,619972.6,MCB Internet Banking Document (3).pdf
26/02/2025,26/02/2025,Retrait sur GAB confrere  538390 FT250571VK4C\BNK  SGMADA Mahazo,Withdrawal,60000.0,,559972.6,MCB Internet Banking Document (3).pdf
28/02/2025,01/03/2025,TVA 1079646.FRAIS.TENUE.COMPTE.MGA10 000.20250228,Fees,2000.0,,557972.6,MCB Internet Banking Document (3).pdf
28/02/2025,01/03/2025,Frais Tenue de compte 1079646.FRAIS.TENUE.COMPTE.MGA10 000.20250228,Fees,10000.0,,547972.6,MCB Internet Banking Document (3).pdf
01/07/2024,01/07/2024,DB vente carte etrangere  684000 FT24183TBR4G\BNK  APPLE.COM/BILL,Card Payment,13745.16,,491648.29,MCB Internet Banking Document (19).pdf
03/07/2024,03/07/2024,Retrait sur GAB confrere  429430 FT2418503DTY\BNK  SGMADA Mahazo,Withdrawal,200000.0,,291648.29,MCB Internet Banking Document (19).pdf
03/07/2024,03/07/2024,Retrait sur GAB confrere  430130 FT24185JW0W7\BNK  SGMADA Mahazo,Withdrawal,50000.0,,241648.29,MCB Internet Banking Document (19).pdf
03/07/2024,03/07/2024,Retrait sur GAB confrere  541310 FT24185876BB\BNK  SGMADA Mahazo 2,Withdrawal,100000.0,,141648.29,MCB Internet Banking Document (19).pdf
08/07/2024,08/07/2024,Virement recus Banque Confrere  RIAKE FT24190W13C8\BNK   Acompte Inscirkle,Riake,,600000.0,741648.29,MCB Internet Banking Document (19).pdf
10/07/2024,09/07/2024,Frais de virement FT2419241ZL7\BNK,Fees,5000.0,,736648.29,MCB Internet Banking Document (19).pdf
10/07/2024,09/07/2024,TVA FT2419241ZL7\BNK,Tax,1000.0,,735648.29,MCB Internet Banking Document (19).pdf
10/07/2024,09/07/2024,Prelevement automatic -DR DD INTERMEDIATARY FT2419241ZL7\BNK   TELMA S.A F2407774576,Other Expense,249000.0,,486648.29,MCB Internet Banking Document (19).pdf
12/07/2024,12/07/2024,Transfer Bank to Wallet  MVOLA WALLET FT24194WFCZP\BNK   Mvola Bank to Wallet,Mvola Out,50000.0,,436648.29,MCB Internet Banking Document (19).pdf
12/07/2024,12/07/2024,Transfer Bank to Wallet  MVOLA WALLET FT24194CFH4T\BNK   Mvola Bank to Wallet,Mvola Out,100000.0,,336648.29,MCB Internet Banking Document (19).pdf
16/07/2024,16/07/2024,Retrait sur GAB confrere  307490 FT24198VTBM9\BNK  SGMADA Agence MAHAZO,Withdrawal,300000.0,,36648.29,MCB Internet Banking Document (19).pdf
19/07/2024,19/07/2024,Transfer Wallet to Bank Mvola Wallet to Bank FT24201WGXW1\BNK,Mvola,,70000.0,106648.29,MCB Internet Banking Document (19).pdf
22/07/2024,22/07/2024,DB vente carte etrangere  241720 FT24204NC576\BNK  CONTABO.COM,Card Payment,64932.25,,41716.04,MCB Internet Banking Document (19).pdf
31/07/2024,01/08/2024,TVA 1079646.FRAIS.TENUE.COMPTE.MGA10 000.20240731,Fees,2000.0,,39716.04,MCB Internet Banking Document (19).pdf
31/07/2024,01/08/2024,Frais Tenue de compte 1079646.FRAIS.TENUE.COMPTE.MGA10 000.20240731,Fees,10000.0,,29716.04,MCB Internet Banking Document (19).pdf
05/11/2024,05/11/2024,Transfer Wallet to Bank Mvola Wallet to Bank FT2431000BBC\BNK,Mvola,,50000.0,49013.33,MCB Internet Banking Document (23).pdf
05/11/2024,05/11/2024,DB vente carte etrangere  713730 FT24310N41B5\BNK  WWW/CONTABO/ COM,Card Payment,23421.35,,25591.98,MCB Internet Banking Document (23).pdf
06/11/2024,06/11/2024,Virement recus Banque Confrere  HERE2BE FT24311MWQG2\BNK   Adsecura - Bondy,Transfer,,500000.0,525591.98,MCB Internet Banking Document (23).pdf
11/11/2024,08/11/2024,Frais de virement FT24316QS4SD\BNK,Fees,5000.0,,520591.98,MCB Internet Banking Document (23).pdf
11/11/2024,08/11/2024,TVA FT24316QS4SD\BNK,Tax,1000.0,,519591.98,MCB Internet Banking Document (23).pdf
11/11/2024,08/11/2024,Prelevement automatic -DR DD INTERMEDIATARY FT24316QS4SD\BNK   TELMA S.A F2411221598,Other Expense,299000.0,,220591.98,MCB Internet Banking Document (23).pdf
11/11/2024,11/11/2024,Retrait sur GAB confrere  753370 FT24316PNL0Q\BNK  SGMADA Agence MAHAZO,Withdrawal,20000.0,,200591.98,MCB Internet Banking Document (23).pdf
11/11/2024,11/11/2024,Transfer Bank to Wallet  MVOLA WALLET FT2431600390\BNK   Mvola Bank to Wallet,Mvola Out,50000.0,,150591.98,MCB Internet Banking Document (23).pdf
11/11/2024,11/11/2024,DB vente carte confrere  454660 FT24316X9XMF\BNK  SOCIETE LIANTSOA,Card Payment,14500.0,,136091.98,MCB Internet Banking Document (23).pdf
11/11/2024,11/11/2024,Retrait sur GAB confrere  455720 FT24316P7QW4\BNK  SGMADA Agence MAHAZO,Withdrawal,30000.0,,106091.98,MCB Internet Banking Document (23).pdf
11/11/2024,11/11/2024,Transfer Bank to Wallet  MVOLA WALLET FT2431682T9G\BNK   Mvola Bank to Wallet,Mvola Out,11000.0,,95091.98,MCB Internet Banking Document (23).pdf
15/11/2024,15/11/2024,Retrait sur GAB confrere  441010 FT243203SCTT\BNK  SGMADA Agence MAHAZO-An,Withdrawal,50000.0,,45091.98,MCB Internet Banking Document (23).pdf
18/11/2024,18/11/2024,Transfer Wallet to Bank Mvola Wallet to Bank FT243239TQS9\BNK,Mvola,,400000.0,445091.98,MCB Internet Banking Document (23).pdf
18/11/2024,18/11/2024,DB vente carte etrangere  854570 FT24323CDGHK\BNK  WWW CONTABO- COM,Card Payment,21501.93,,423590.05,MCB Internet Banking Document (23).pdf
21/11/2024,21/11/2024,DB vente carte etrangere  280630 FT24326JMC8M\BNK  WWW CONTABO/ COM,Card Payment,67057.73,,356532.32,MCB Internet Banking Document (23).pdf
22/11/2024,22/11/2024,DB vente carte etrangere  427200 FT2432787CDV\BNK  FACEBK FBSU6F8CR2,Card Payment,23986.4,,332545.92,MCB Internet Banking Document (23).pdf
25/11/2024,25/11/2024,DB vente carte etrangere  606450 FT243309JVRR\BNK  FACEBK 3HBTTF4CR2,Card Payment,24028.59,,308517.33,MCB Internet Banking Document (23).pdf
25/11/2024,25/11/2024,Transfer Wallet to Bank Mvola Wallet to Bank FT243303HQT5\BNK,Mvola,,50000.0,358517.33,MCB Internet Banking Document (23).pdf
25/11/2024,25/11/2024,DB vente carte etrangere  536650 FT24330W2QNV\BNK  FACEBK BEXP5GLBR2,Card Payment,14128.81,,344388.52,MCB Internet Banking Document (23).pdf
28/11/2024,28/11/2024,DB vente carte etrangere  606570 FT24333M1ZJW\BNK  FACEBK C6UBVFGBR2,Card Payment,13282.93,,331105.59,MCB Internet Banking Document (23).pdf
28/11/2024,28/11/2024,DB vente carte etrangere  REV FT243336HZSL\BNK   607070 FACEBK 3HBTTF4CR2,Other Income,,24028.59,355134.18,MCB Internet Banking Document (23).pdf
29/11/2024,29/11/2024,Transfer Bank to Wallet  MVOLA WALLET FT24334FD2VZ\BNK   Mvola Bank to Wallet,Mvola Out,5000.0,,350134.18,MCB Internet Banking Document (23).pdf
29/11/2024,29/11/2024,Extourne-Transfer Bank to Wallet M. FANOMEZANIRINA FENOHERY FT24334FD2VZ\BNK   Mvola Bank to Wallet,Mvola,,5000.0,355134.18,MCB Internet Banking Document (23).pdf
29/11/2024,29/11/2024,Transfer Bank to Wallet  MVOLA WALLET FT24334SY1KC\BNK   Mvola Bank to Wallet,Mvola Out,5000.0,,350134.18,MCB Internet Banking Document (23).pdf
29/11/2024,29/11/2024,Extourne-Transfer Bank to Wallet M. FANOMEZANIRINA FENOHERY FT24334SY1KC\BNK   Mvola Bank to Wallet,Mvola,,5000.0,355134.18,MCB Internet Banking Document (23).pdf
29/11/2024,29/11/2024,Transfer Bank to Wallet  MVOLA WALLET FT2433464V90\BNK   Mvola Bank to Wallet,Mvola Out,5000.0,,350134.18,MCB Internet Banking Document (23).pdf
29/11/2024,29/11/2024,Extourne-Transfer Bank to Wallet M. FANOMEZANIRINA FENOHERY FT2433464V90\BNK   Mvola Bank to Wallet,Mvola,,5000.0,355134.18,MCB Internet Banking Document (23).pdf
